subject,course_code,course_title,weekdays,time,location
ECSE,307,Linear Systems and Control.,M,03:35 pm-05:25 pm,ENGTR 4090
ECSE,307,Linear Systems and Control.,W,01:35 pm-03:25 pm,ENGTR 4090
ECSE,307,Linear Systems and Control.,F,03:35 pm-05:25 pm,ENGTR 0060
ECSE,308,Introduction to Communication Systems and Networks.,WF,08:35 am-09:55 am,ENGMC 11
ECSE,308,Introduction to Communication Systems and Networks.,T,01:35 pm-03:25 pm,ENGTR 4090
ECSE,308,Introduction to Communication Systems and Networks.,R,01:35 pm-03:25 pm,ENGTR 4090
ECSE,308,Introduction to Communication Systems and Networks.,T,03:35 pm-05:25 pm,ENGTR 4090
ECSE,308,Introduction to Communication Systems and Networks.,F,03:35 pm-05:25 pm,ENGTR 2110
ECSE,308,Introduction to Communication Systems and Networks.,M,08:35 am-10:25 am,ENGTR 2110
ECSE,308,Introduction to Communication Systems and Networks.,R,03:35 pm-05:25 pm,ENGTR 4090
ECSE,310,Thermodynamics of Computing.,TR,01:05 pm-02:25 pm,MAASS 112
ECSE,310,Thermodynamics of Computing.,F,08:35 am-10:25 am,ENGMD 276
ECSE,310,Thermodynamics of Computing.,M,08:35 am-10:25 am,ENGTR 1100
ECSE,310,Thermodynamics of Computing.,W,08:35 am-10:25 am,ENGTR 1100
ECSE,316,Signals and Networks.,MW,08:35 am-09:55 am,ENGTR 0100
ECSE,316,Signals and Networks.,M,03:35 pm-05:25 pm,ENGTR 1100
ECSE,316,Signals and Networks.,W,03:35 pm-05:25 pm,ENGTR 1100
ECSE,321,Introduction to Software Engineering.,TR,08:35 am-09:55 am,ENGMC 13
ECSE,321,Introduction to Software Engineering.,F,02:35 pm-04:25 pm,ENGTR 2100
ECSE,321,Introduction to Software Engineering.,W,02:35 pm-04:25 pm,ENGTR 2100
ECSE,324,Computer Organization.,TR,10:05 am-11:25 am,ENGMC 13
ECSE,324,Computer Organization.,M,01:35 pm-03:25 pm,ENGTR 4110
ECSE,324,Computer Organization.,T,01:35 pm-03:25 pm,ENGTR 4110
ECSE,324,Computer Organization.,W,01:35 pm-03:25 pm,ENGTR 4110
ECSE,324,Computer Organization.,R,01:35 pm-03:25 pm,ENGTR 4110
ECSE,324,Computer Organization.,F,01:35 pm-03:25 pm,ENGTR 4110
ECSE,324,Computer Organization.,M,12:35 pm-02:25 pm,ENGTR 2100
ECSE,324,Computer Organization.,W,10:35 am-12:25 pm,ENGTR 2100
ECSE,324,Computer Organization.,M,03:35 pm-05:25 pm,ENGTR 4110
ECSE,325,Digital Systems.,WF,01:05 pm-02:25 pm,ENGMC 13
ECSE,325,Digital Systems.,M,03:35 pm-05:25 pm,MAASS 328
ECSE,325,Digital Systems.,T,03:35 pm-05:25 pm,ENGTR 0070
ECSE,325,Digital Systems.,W,03:35 pm-05:25 pm,MDHAR G-01
ECSE,325,Digital Systems.,R,03:35 pm-05:25 pm,ENGTR 2120
ECSE,325,Digital Systems.,F,03:35 pm-05:25 pm,MDHAR G-01
ECSE,331,Electronics.,TR,08:35 am-09:55 am,MAASS 217
ECSE,331,Electronics.,M,03:35 pm-05:25 pm,ENGTR 5060
ECSE,331,Electronics.,W,03:35 pm-05:25 pm,ENGTR 5060
ECSE,331,Electronics.,M,10:35 am-12:25 pm,MAASS 217
ECSE,331,Electronics.,R,03:35 pm-05:25 pm,ENGTR 5060
ECSE,343,Numerical Methods in Engineering.,TR,11:35 am-12:55 pm,ENGMC 204
ECSE,343,Numerical Methods in Engineering.,M,03:35 pm-05:25 pm,DUFF THTR 1
ECSE,354,Electromagnetic Wave Propagation.,MWF,10:35 am-11:25 am,ENGTR 1080
ECSE,354,Electromagnetic Wave Propagation.,M,01:35 pm-03:25 pm,ENGTR 5150
ECSE,354,Electromagnetic Wave Propagation.,T,01:35 pm-03:25 pm,ENGTR 5150
ECSE,354,Electromagnetic Wave Propagation.,W,01:35 pm-03:25 pm,ENGTR 5150
ECSE,354,Electromagnetic Wave Propagation.,R,01:35 pm-03:25 pm,ENGTR 5150
ECSE,354,Electromagnetic Wave Propagation.,F,11:35 am-01:25 pm,ENGTR 1090
ECSE,362,Fundamentals of Power Engineering.,TR,10:05 am-11:25 am,LEA 14
ECSE,362,Fundamentals of Power Engineering.,M,01:35 pm-03:25 pm,ENGTR 5140
ECSE,362,Fundamentals of Power Engineering.,T,01:35 pm-03:25 pm,ENGTR 5140
ECSE,362,Fundamentals of Power Engineering.,W,01:35 pm-03:25 pm,ENGTR 5140
ECSE,362,Fundamentals of Power Engineering.,M,03:35 pm-05:25 pm,ENGTR 5140
ECSE,362,Fundamentals of Power Engineering.,W,11:35 am-01:25 pm,ENGTR 2120
ECSE,403,Control.,MW,11:35 am-12:55 pm,ENGTR 0070
ECSE,403,Control.,M,02:35 pm-04:25 pm,ENGTR 0070
ECSE,403,Control.,F,01:35 pm-03:25 pm,ENGTR 5110
ECSE,403,Control.,F,11:35 am-01:25 pm,ENGTR 5110
ECSE,403,Control.,F,03:35 pm-05:25 pm,ENGTR 5110
ECSE,403,Control.,R,01:35 pm-03:25 pm,ENGTR 5110
ECSE,415,Introduction to Computer Vision.,MW,04:05 pm-05:25 pm,ENGTR 1090
ECSE,415,Introduction to Computer Vision.,M,02:35 pm-03:25 pm,ENGTR 1090
ECSE,420,Parallel Computing.,TR,11:35 am-12:55 pm,ENGMC 11
ECSE,420,Parallel Computing.,F,12:35 pm-02:25 pm,ENGTR 0060
ECSE,420,Parallel Computing.,W,03:35 pm-05:25 pm,ENGTR 2110
ECSE,421,Embedded Systems.,TR,08:35 am-09:55 am,ENGTR 2100
ECSE,421,Embedded Systems.,M,10:35 am-11:25 am,RPHYS 114
ECSE,423,Fundamentals of Photonics.,WF,01:05 pm-02:25 pm,ENGTR 1100
ECSE,423,Fundamentals of Photonics.,F,10:35 am-12:25 pm,ENGTR 0070
ECSE,425,Computer Architecture.,MW,11:35 am-12:55 pm,ENGMC 11
ECSE,425,Computer Architecture.,F,11:35 am-12:25 pm,ENGMC 11
ECSE,427,Operating Systems.,TR,10:05 am-11:25 am,MCMED 522
ECSE,427,Operating Systems.,M,11:35 am-12:25 pm,RPHYS 112
ECSE,428,Software Engineering Practice.,M,06:05 pm-08:55 pm,ENGMC 304
ECSE,429,Software Validation.,TR,08:35 am-09:55 am,ENGTR 1080
ECSE,429,Software Validation.,R,11:35 am-01:25 pm,ENGTR 1090
ECSE,433,Physical Basis of Transistor Devices.,TR,01:05 pm-02:25 pm,BURN 1205
ECSE,433,Physical Basis of Transistor Devices.,F,11:35 am-01:25 pm,WONG 1030
ECSE,433,Physical Basis of Transistor Devices.,R,03:35 pm-05:25 pm,ENGTR 4070
ECSE,433,Physical Basis of Transistor Devices.,T,03:35 pm-05:25 pm,ENGTR 4070
ECSE,433,Physical Basis of Transistor Devices.,W,03:35 pm-05:25 pm,ENGTR 4070
ECSE,439,Software Language Engineering.,TR,10:05 am-11:25 am,ENGTR 1100
ECSE,439,Software Language Engineering.,T,02:35 pm-04:25 pm,ENGTR 1100
ECSE,444,Microprocessors.,MW,01:05 pm-02:25 pm,ENGMD 279
ECSE,444,Microprocessors.,M,08:35 am-10:25 am,MAASS 217
ECSE,444,Microprocessors.,T,01:35 pm-03:25 pm,ENGTR 4160
ECSE,444,Microprocessors.,T,03:35 pm-05:25 pm,ENGTR 4160
ECSE,444,Microprocessors.,R,10:35 am-12:25 pm,ENGTR 4160
ECSE,444,Microprocessors.,R,03:35 pm-05:25 pm,ENGTR 4160
ECSE,461,Electric Machinery.,TR,08:35 am-09:55 am,ENGMC 204
ECSE,461,Electric Machinery.,W,08:35 am-09:25 am,MAASS 10
ECSE,461,Electric Machinery.,M,08:35 am-09:25 am,MAASS 10
ECSE,507,Optimization and Optimal Control.,TR,08:35 am-09:55 am,ENGTR 1100
ECSE,507,Optimization and Optimal Control.,TR,08:35 am-09:55 am,ENGTR 1100
ECSE,508,Multi-Agent Systems.,WF,02:35 pm-03:55 pm,ENGTR 0070
ECSE,508,Multi-Agent Systems.,WF,02:35 pm-03:55 pm,ENGTR 0070
ECSE,516,Nonlinear and Hybrid Control Systems.,MW,04:05 pm-05:25 pm,ENGTR 2120
ECSE,516,Nonlinear and Hybrid Control Systems.,MW,04:05 pm-05:25 pm,ENGTR 2120
ECSE,516,Nonlinear and Hybrid Control Systems.,M,10:35 am-12:25 pm,ENGTR 2100
ECSE,518,Telecommunication Network Analysis.,MW,11:35 am-12:55 pm,ENGTR 0060
ECSE,518,Telecommunication Network Analysis.,MW,11:35 am-12:55 pm,ENGTR 0060
ECSE,523,Speech Communications.,WF,10:05 am-11:25 am,WONG 1030
ECSE,523,Speech Communications.,WF,10:05 am-11:25 am,WONG 1030
ECSE,527,Optical Engineering.,WF,01:05 pm-02:25 pm,ENGTR 1100
ECSE,527,Optical Engineering.,WF,01:05 pm-02:25 pm,ENGTR 1100
ECSE,536,RF Microelectronics.,T,05:35 pm-08:25 pm,ENGTR 0060
ECSE,536,RF Microelectronics.,T,05:35 pm-08:25 pm,ENGTR 0060
ECSE,539,Advanced Software Language Engineering.,TR,10:05 am-11:25 am,ENGTR 1100
ECSE,539,Advanced Software Language Engineering.,TR,10:05 am-11:25 am,ENGTR 1100
ECSE,539,Advanced Software Language Engineering.,T,02:35 pm-04:25 pm,ENGTR 1100
ECSE,541,Design of Multiprocessor Systems-­on-­Chip.,TR,01:05 pm-02:25 pm,MAASS 328
ECSE,541,Design of Multiprocessor Systems-­on-­Chip.,TR,01:05 pm-02:25 pm,MAASS 328
ECSE,544,Computational Photography.,TR,08:35 am-09:55 am,ENGTR 0070
ECSE,544,Computational Photography.,TR,08:35 am-09:55 am,ENGTR 0070
ECSE,551,Machine Learning for Engineers.,MW,01:05 pm-02:25 pm,ENGTR 0070
ECSE,551,Machine Learning for Engineers.,MW,01:05 pm-02:25 pm,ENGTR 0070
ECSE,551,Machine Learning for Engineers.,W,03:35 pm-05:25 pm,ENGTR 0060
ECSE,551,Machine Learning for Engineers.,F,03:35 pm-05:25 pm,MAASS 328
ECSE,552,Deep Learning.,MW,08:35 am-09:55 am,ENGTR 0070
ECSE,552,Deep Learning.,MW,08:35 am-09:55 am,ENGTR 0070
ECSE,552,Deep Learning.,W,03:35 pm-04:25 pm,ENGTR 4110
ECSE,552,Deep Learning.,R,03:35 pm-04:25 pm,ENGTR 4110
ECSE,552,Deep Learning.,T,03:35 pm-04:25 pm,ENGTR 4110
ECSE,553,Critical Systems.,TR,11:35 am-12:55 pm,SH688 1255
ECSE,553,Critical Systems.,TR,11:35 am-12:55 pm,SH688 1255
ECSE,557,Introduction to Ethics of Intelligent Systems.,MW,01:05 pm-02:25 pm,ENGTR 0060
ECSE,557,Introduction to Ethics of Intelligent Systems.,MW,01:05 pm-02:25 pm,ENGTR 0060
ECSE,557,Introduction to Ethics of Intelligent Systems.,M,04:35 pm-05:25 pm,ENGTR 0070
ECSE,575,Heterogeneous Integration Systems.,WF,10:05 am-11:25 am,SH688 1351
ECSE,575,Heterogeneous Integration Systems.,WF,10:05 am-11:25 am,SH688 1351
ECSE,596,Optical Waveguides.,TR,11:35 am-12:55 pm,ENGMC 12
ECSE,596,Optical Waveguides.,TR,11:35 am-12:55 pm,ENGMC 12
ECSE,610,Wireless Communications.,TR,11:35 am-12:55 pm,SH688 1085
ECSE,618,Haptics.,M,01:05 pm-02:55 pm,SH688 1255
ECSE,621,Statistic Detection and Estimation.,TR,10:05 am-11:25 am,ENGMC 103
ECSE,626,Statistical Computer Vision.,TR,10:05 am-11:25 am,WONG 1030
ECSE,635,Printed Electronics.,WF,01:05 pm-02:25 pm,ENGTR 2110
ECSE,683,Topics in Vision and Robotics.,TR,11:35 am-12:55 pm,ENGTR 2110
ECSE,689,Recent Advances: Electrical Engineering 2.,MW,10:05 am-11:25 am,ENGMC 103
EDEA,204,Drawing.,M,05:35 pm-08:25 pm,EDUC 632
EDEA,241,Basic Art Media for Classroom.,M,08:35 am-11:25 am,EDUC 613
EDEA,307,Drawing 2.,M,05:35 pm-08:25 pm,EDUC 632
EDEA,332,Art Curriculum and Instruction - Elementary.,WF,11:35 am-02:25 pm,EDUC 624
EDEA,342,Curriculum and Instruction in Drama Education.,WF,11:35 am-02:25 pm,EDUC 115
EDEA,345,Music Curriculum and Instruction for Generalists.,MW,08:35 am-11:25 am,EDUC 115
EDEA,407,Final Year Professional Seminar Music.,WF,11:35 am-02:25 pm,EDUC 434
EDEA,472,Methods in Music Education 2.,WF,02:35 pm-05:25 pm,EDUC 115
EDEC,203,Communication in Education.,T,08:35 am-11:25 am,EDUC 624
EDEC,203,Communication in Education.,R,08:35 am-11:25 am,EDUC 629
EDEC,221,Leadership and Group Skills.,WF,10:05 am-11:25 am,EDUC 211
EDEC,233,Indigenous Education.,T,08:35 am-11:25 am,EDUC 211
EDEC,233,Indigenous Education.,T,08:35 am-11:25 am,EDUC 211
EDEC,233,Indigenous Education.,W,11:35 am-02:25 pm,EDUC 627
EDEC,233,Indigenous Education.,M,08:35 am-11:25 am,EDUC 211
EDEC,248,Equity and Education.,WF,04:05 pm-05:25 pm,EDUC 129
EDEC,248,Equity and Education.,WF,04:05 pm-05:25 pm,EDUC 129
EDEC,249,Global Education and Social Justice.,MW,10:05 am-11:25 am,EDUC 129
EDEC,249,Global Education and Social Justice.,MW,10:05 am-11:25 am,EDUC 129
EDEC,260,Philosophical Foundations.,T,02:35 pm-05:25 pm,EDUC 624
EDEC,260,Philosophical Foundations.,T,02:35 pm-05:25 pm,EDUC 624
EDEC,260,Philosophical Foundations.,M,08:35 am-11:25 am,EDUC 624
EDEC,260,Philosophical Foundations.,M,08:35 am-11:25 am,EDUC 624
EDEC,262,"Media, Technology and Education.",R,11:35 am-02:25 pm,EDUC 627
EDEC,262,"Media, Technology and Education.",R,08:35 am-11:25 am,EDUC 627
EDEC,262,"Media, Technology and Education.",M,08:35 am-11:25 am,EDUC 627
EDEC,262,"Media, Technology and Education.",M,11:35 am-02:25 pm,EDUC 627
EDEC,262,"Media, Technology and Education.",M,11:35 am-02:25 pm,EDUC 627
EDEC,262,"Media, Technology and Education.",M,02:35 pm-05:25 pm,EDUC 627
EDEC,404,Fourth Year Professional Seminar (Sec).,WF,11:35 am-02:25 pm,EDUC 434
EDEC,404,Fourth Year Professional Seminar (Sec).,WF,11:35 am-02:25 pm,EDUC 113
EDEC,404,Fourth Year Professional Seminar (Sec).,WF,11:35 am-02:25 pm,EDUC 436
EDEC,405,Fourth Year Professional Seminar (K/Elem).,TR,11:35 am-02:25 pm,EDUC 613
EDEC,405,Fourth Year Professional Seminar (K/Elem).,TR,11:35 am-02:25 pm,EDUC 433
EDEC,405,Fourth Year Professional Seminar (K/Elem).,TR,11:35 am-02:25 pm,EDUC 113
EDEC,606,Autobiographical Approaches in Education.,M,05:05 pm-08:25 pm,EDUC 613
EDEC,612,Digital Media and Learning.,M,05:35 pm-08:25 pm,EDUC 629
EDEC,617,Special Topics in Educational Studies.,R,05:35 pm-08:25 pm,EDUC 113
EDEC,629,"Writing: Theory, Research, and Practice.",M,05:35 pm-08:25 pm,EDUC 539
EDEE,223,Language Arts.,F,11:35 am-02:25 pm,EDUC 433
EDEE,223,Language Arts.,R,02:35 pm-05:25 pm,EDUC 433
EDEE,223,Language Arts.,M,08:35 am-11:25 am,EDUC 433
EDEE,223,Language Arts.,F,11:35 am-02:25 pm,EDUC 433
EDEE,223,Language Arts.,R,02:35 pm-05:25 pm,EDUC 433
EDEE,223,Language Arts.,M,08:35 am-11:25 am,EDUC 433
EDEE,253,Kindergarten Classroom Pedagogy.,T,08:35 am-11:25 am,EDUC 113
EDEE,253,Kindergarten Classroom Pedagogy.,M,11:35 am-02:25 pm,EDUC 113
EDEE,253,Kindergarten Classroom Pedagogy.,F,08:35 am-11:25 am,EDUC 113
EDEE,253,Kindergarten Classroom Pedagogy.,F,08:35 am-11:25 am,EDUC 433
EDEE,253,Kindergarten Classroom Pedagogy.,F,08:35 am-11:25 am,EDUC 113
EDEE,260,Reading Methods - Kindergarten/Elementary.,F,11:35 am-02:25 pm,EDUC 613
EDEE,260,Reading Methods - Kindergarten/Elementary.,T,02:35 pm-05:25 pm,EDUC 613
EDEE,260,Reading Methods - Kindergarten/Elementary.,R,05:35 pm-08:25 pm,ENGTR 2120
EDEE,273,Elementary School Science 2.,R,08:35 am-11:25 am,EDUC 360
EDEE,273,Elementary School Science 2.,T,08:35 am-11:25 am,EDUC 360
EDEE,273,Elementary School Science 2.,W,08:35 am-11:25 am,EDUC 360
EDEE,273,Elementary School Science 2.,F,08:35 am-11:25 am,EDUC 360
EDEE,283,Social Studies Pedagogy.,F,02:35 pm-05:25 pm,EDUC 211
EDEE,283,Social Studies Pedagogy.,W,02:35 pm-05:25 pm,EDUC 211
EDEE,283,Social Studies Pedagogy.,M,11:35 am-02:25 pm,EDUC 433
EDEE,332,Teaching Elementary Mathematics 2.,MR,08:35 am-11:25 am,EDUC 436
EDEE,332,Teaching Elementary Mathematics 2.,MR,02:35 pm-05:25 pm,EDUC 436
EDEE,332,Teaching Elementary Mathematics 2.,TF,08:35 am-11:25 am,EDUC 436
EDEM,606,Educational Leadership Issues.,R,05:35 pm-08:25 pm,EDUC 539
EDEM,671,Role of the Leader.,W,05:35 pm-08:25 pm,EDUC 613
EDEM,674,Organizational Theory and Education.,T,05:35 pm-08:25 pm,SH688 451
EDEM,675,Special Topics 1 in Educational Leadership.,M,05:35 pm-08:25 pm,EDUC 437
EDEM,677,Special Topics 2 in Educational Leadership.,W,05:05 pm-08:25 pm,EDUC 539
EDEM,677,Special Topics 2 in Educational Leadership.,W,05:35 pm-08:25 pm,EDUC 629
EDER,252,Understanding and Teaching Jewish Life.,TR,10:05 am-11:25 am,RPHYS 115
EDER,360,Ethics and Religious Culture (K/Elementary).,TR,02:35 pm-04:25 pm,EDUC 211
EDER,360,Ethics and Religious Culture (K/Elementary).,MW,02:35 pm-04:25 pm,EDUC 624
EDER,372,Ethics and Religious Culture (Secondary).,WF,02:35 pm-05:25 pm,EDUC 433
EDER,494,Human Rights and Ethics in Practice.,TR,11:35 am-12:55 pm,EDUC 624
EDER,494,Human Rights and Ethics in Practice.,TR,11:35 am-12:55 pm,EDUC 624
EDER,600,"Globalization, Education and Change.",R,05:35 pm-08:25 pm,EDUC 338
EDER,609,Education and Philosophical Thought.,M,05:35 pm-08:25 pm,EDUC 434
EDER,617,Aesthetics and Education.,T,05:35 pm-08:25 pm,EDUC 629
EDER,625,Special Topics in Educational Studies.,T,05:35 pm-08:25 pm,EDUC 539
EDES,334,Teaching Secondary Social Studies 1.,F,11:35 am-02:25 pm,EDUC 211
EDES,335,Teaching Secondary Science 1.,M,02:35 pm-05:25 pm,EDUC 358
EDES,335,Teaching Secondary Science 1.,M,02:35 pm-05:25 pm,EDUC 358
EDES,353,Teaching Secondary Mathematics 1.,W,05:35 pm-08:25 pm,EDUC 436
EDES,353,Teaching Secondary Mathematics 1.,W,05:35 pm-08:25 pm,EDUC 436
EDES,361,Teaching Secondary English 1.,TR,11:35 am-12:55 pm,EDUC 360
EDES,361,Teaching Secondary English 1.,WF,08:35 am-09:55 am,EDUC 211
EDES,366,Literature for Young Adults.,M,11:35 am-02:25 pm,EDUC 624
EDES,434,Teaching Secondary Social Studies 2.,WF,02:35 pm-05:25 pm,EDUC 437
EDES,435,Teaching Secondary Science 2.,MW,08:35 am-11:25 am,EDUC 358
EDES,453,Teaching Secondary Mathematics 2.,W,08:35 am-11:25 am,EDUC 436
EDES,453,Teaching Secondary Mathematics 2.,F,08:35 am-11:25 am,EDUC 358
EDGC,201,"Media, Learning, and Digital Youth Cultures.",TR,01:05 pm-02:25 pm,EDUC 211
EDIN,601,Internship 1.,W,05:35 pm-08:25 pm,EDUC 338
EDKP,206,Biomechanics of Human Movement.,M,09:35 am-11:25 am,CURRIE 408/9
EDKP,206,Biomechanics of Human Movement.,T,08:35 am-10:25 am,CURRIE 304
EDKP,206,Biomechanics of Human Movement.,R,08:35 am-10:25 am,CURRIE 304
EDKP,206,Biomechanics of Human Movement.,M,02:35 pm-04:25 pm,CURRIE 304
EDKP,208,Biomechanics and Motor Learning.,MW,11:35 am-12:55 pm,CURRIE 305/6
EDKP,208,Biomechanics and Motor Learning.,M,03:05 pm-03:55 pm,CURRIE 408/9
EDKP,213,Aquatics.,TR,09:05 am-09:55 am,CURRIE POOL
EDKP,213,Aquatics.,TR,10:05 am-10:55 am,CURRIE POOL
EDKP,232,Health-Related Fitness.,MW,01:35 pm-02:55 pm,CURRIE 152
EDKP,232,Health-Related Fitness.,MW,01:35 pm-02:55 pm,CURRIE 124/1
EDKP,232,Health-Related Fitness.,TR,01:35 pm-02:55 pm,CURRIE 124/1
EDKP,232,Health-Related Fitness.,TR,01:35 pm-02:55 pm,CURRIE 152
EDKP,235,Non-Traditional Physical Activities .,MW,01:35 pm-02:55 pm,CURRIE COMBATIVES
EDKP,235,Non-Traditional Physical Activities .,MW,03:05 pm-04:25 pm,CURRIE COMBATIVES
EDKP,237,Outdoor Education.,TR,09:35 am-10:25 am,CURRIE 152
EDKP,237,Outdoor Education.,TR,10:35 am-12:25 pm,CURRIE 124/1
EDKP,237,Outdoor Education.,TR,10:35 am-12:25 pm,CURRIE RINK
EDKP,253,Movement Education.,TR,01:35 pm-02:55 pm,CURRIE AEROBICS
EDKP,253,Movement Education.,TR,03:05 pm-04:25 pm,CURRIE AEROBICS
EDKP,342,Physical Education Methods.,TR,10:05 am-11:25 am,CURRIE 305/6
EDKP,342,Physical Education Methods.,T,08:35 am-09:55 am,CURRIE 124/1
EDKP,342,Physical Education Methods.,R,08:35 am-09:55 am,CURRIE 124/1
EDKP,350,Physical Fitness Evaluation Methods.,T,11:35 am-02:25 pm,CURRIE 304
EDKP,350,Physical Fitness Evaluation Methods.,W,11:35 am-02:25 pm,CURRIE 304
EDKP,350,Physical Fitness Evaluation Methods.,R,11:35 am-02:25 pm,CURRIE 304
EDKP,391,Physiology in Sport and Exercise.,TR,04:05 pm-05:25 pm,CURRIE 408/9
EDKP,394,Historical Perspectives.,TR,11:35 am-12:55 pm,CURRIE 305/6
EDKP,394,Historical Perspectives.,TR,11:35 am-12:55 pm,CURRIE 305/6
EDKP,405,Sport in Society.,TR,11:35 am-12:55 pm,CURRIE 408/9
EDKP,442,Physical Education Pedagogy.,TR,01:35 pm-03:25 pm,CURRIE 305/6
EDKP,442,Physical Education Pedagogy.,TR,03:35 pm-04:25 pm,CURRIE 305/6
EDKP,445,Exercise Metabolism.,TR,10:05 am-11:25 am,CURRIE 408/9
EDKP,448,Exercise and Health Psychology.,TR,10:05 am-11:25 am,ENGTR 0100
EDKP,448,Exercise and Health Psychology.,TR,10:05 am-11:25 am,ENGTR 0100
EDKP,449,Neuromuscular and Inflammatory Pathophysiology.,MW,02:35 pm-03:55 pm,CURRIE 305/6
EDKP,450,Advanced Principles in Applied Kinesiology.,MW,10:05 am-11:25 am,CURRIE 304
EDKP,494,Physical Education Curriculum Development.,W,08:35 am-11:25 am,CURRIE 408/9
EDKP,494,Physical Education Curriculum Development.,W,11:35 am-12:25 pm,CURRIE 124/3
EDKP,494,Physical Education Curriculum Development.,W,11:35 am-12:25 pm,CURRIE 408/9
EDKP,495,Scientific Principles of Training.,MW,01:05 pm-02:25 pm,CURRIE 305/6
EDKP,548,Applied Exercise Psychology.,T,02:35 pm-05:25 pm,CURRIE 352
EDKP,620,Seminar in Kinesiology and Physical Education 4.,R,02:35 pm-03:55 pm,CURRIE 408/9
EDKP,621,Seminar in Kinesiology and Physical Education 1A .,R,02:35 pm-03:55 pm,CURRIE 408/9
EDKP,622,Seminar in Kinesiology and Physical Education 2A .,R,02:35 pm-03:55 pm,CURRIE 408/9
EDKP,624,Seminar in Kinesiology and Physical Education 4A.,R,02:35 pm-03:55 pm,CURRIE 408/9
EDKP,652,Advanced Cardiopulmonary Exercise Physiology.,T,02:35 pm-05:25 pm,CURRIE 304
EDKP,654,Sport Psychology.,W,02:35 pm-05:25 pm,CURRIE 304
EDKP,661,Current Topics in Kinesiology Research.,M,11:35 am-02:25 pm,CURRIE 408/9
EDPC,504,Communication and Critical Conflict Resolution .,W,06:05 pm-08:55 pm,EDUC 129
EDPC,504,Communication and Critical Conflict Resolution .,W,06:05 pm-08:55 pm,EDUC 129
EDPC,507,"Advocacy, Outreach and Leadership.",W,06:05 pm-08:55 pm,EDUC 627
EDPC,507,"Advocacy, Outreach and Leadership.",W,06:05 pm-08:55 pm,EDUC 627
EDPC,609,Psychological Testing 1.,W,11:35 am-02:25 pm,EDUC 614
EDPC,626,Clinic Practicum 2.,M,08:35 am-11:25 am,EDUC 527
EDPC,626,Clinic Practicum 2.,M,02:35 pm-05:25 pm,EDUC 437
EDPC,626,Clinic Practicum 2.,M,08:35 am-11:25 am,EDUC 504
EDPC,626,Clinic Practicum 2.,M,02:35 pm-05:25 pm,EDUC 437
EDPC,677,Internship Research Seminar: Quantitative Studies.,R,02:35 pm-05:25 pm,EDUC 434
EDPC,679D2,Internship: General 1.,R,08:35 am-11:25 am,EDUC 613
EDPC,679D2,Internship: General 1.,R,08:35 am-11:25 am,EDUC 539
EDPC,679D2,Internship: General 1.,R,08:35 am-11:25 am,EDUC 614
EDPC,683,Practicum in Psychological Testing: Personality Assessment.,F,11:35 am-02:25 pm,EDUC 437
EDPC,683,Practicum in Psychological Testing: Personality Assessment.,F,11:35 am-02:25 pm,EDUC 437
EDPC,684,Practicum in Psychological Testing: Cognitive Assessment.,F,08:35 am-11:25 am,EDUC 519
EDPC,702,Assessment and Diagnosis 2.,T,08:35 am-11:25 am,EDUC 539
EDPC,780D2,Supervision.,M,11:35 am-02:25 pm,EDUC 527
EDPC,780D2,Supervision.,M,11:35 am-02:25 pm,EDUC 527
EDPC,780D2,Supervision.,M,02:35 pm-05:25 pm,EDUC 437
EDPC,780D2,Supervision.,M,02:35 pm-05:25 pm,EDUC 437
EDPC,782D2,Doctoral Field Experience.,F,08:35 am-11:25 am,EDUC 437
EDPC,783,Doctoral Fieldwork 2.,F,08:35 am-11:25 am,EDUC 437
EDPC,784,Assessment Practicum.,F,08:35 am-11:25 am,EDUC 437
EDPE,208,Personality and Social Development.,M,08:35 am-11:25 am,ENGMC 11
EDPE,208,Personality and Social Development.,M,08:35 am-11:25 am,ENGMC 11
EDPE,300,Educational Psychology.,WF,10:05 am-11:25 am,STBIO N2/2
